anime_id,name,genre,type,episodes,rating,members
1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Special,1.0,7.67,2832
9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Special,1.0,7.67,11354
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Special,1.0,7.66,16171
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4.0,7.66,5508
9839,Detective Conan: Black History 2,"Adventure, Comedy, Mystery, Police, Shounen",Special,1.0,7.65,2718
13245,New Prince of Tennis Specials,"Action, Comedy, Shounen, Sports",Special,7.0,7.65,5524
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",Special,1.0,7.65,6929
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2.0,7.64,16986
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1.0,7.64,17378
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1.0,7.63,9669
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4.0,7.63,9163
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1.0,7.62,26246
2424,Cardcaptor Sakura Specials,Comedy,Special,3.0,7.62,18604
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2.0,7.62,13334
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2.0,7.62,16491
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3.0,7.61,19257
7041,Seto no Hanayome OVA Specials,"Comedy, Parody, School",Special,2.0,7.61,7011
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Comedy, School",Special,1.0,7.6,72085
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1.0,7.6,2506
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4.0,7.6,6978
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1.0,7.6,26501
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1.0,7.6,6752
25071,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life",Special,2.0,7.6,93
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3.0,7.59,12153
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1.0,7.59,17967
2680,One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen",Special,5.0,7.59,17153
32026,Osomatsu-san Special,"Comedy, Parody",Special,1.0,7.59,5005
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1.0,7.58,31808
22839,Cross Road,"School, Slice of Life",Special,1.0,7.58,23038
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music",Special,1.0,7.58,13342
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1.0,7.56,10069
31553,Charlotte: Tsuyoi Monotachi,"School, Super Power",Special,1.0,7.56,39137
1477,City Hunter: The Secret Service,"Action, Comedy, Mystery, Shounen",Special,1.0,7.56,2956
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"Drama, Mystery, Seinen, Supernatural",Special,1.0,7.56,14891
14189,Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural",Special,1.0,7.56,38176
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",Special,1.0,7.56,138
6783,ef: A Tale of Memories. - Recollections,"Drama, Mystery, Romance",Special,1.0,7.55,9125
6291,Full Metal Panic! The Second Raid Episode 000,"Action, Adventure, Mecha, Military",Special,1.0,7.55,25423
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1.0,7.55,52752
1424,Lupin III: Otakara Henkyaku Daisakusen!!,"Adventure, Comedy, Shounen",Special,1.0,7.55,2871
3468,Maria-sama ga Miteru Specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,7.0,7.55,6085
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural",Special,1.0,7.55,10903
24365,Tonari no Seki-kun Specials,"Comedy, School, Seinen",Special,2.0,7.55,14248
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1.0,7.55,2525
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,"Action, Comedy, Military",Special,1.0,7.54,7542
9124,Ookiku Furikabutte: Natsu no Taikai-hen Special,"Comedy, Sports",Special,1.0,7.54,4786
11553,Toradora!: Bentou no Gokui,"Comedy, Romance, School, Slice of Life",Special,1.0,7.54,71433
6505,There She Is!!,"Comedy, Romance",ONA,5.0,8.11,13935
32613,Elsword: El Lady,"Action, Fantasy",ONA,12.0,8.11,3846
31973,Mobile Suit Gundam Thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,4.0,8.0,14419
33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54.0,8.0,59
33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26.0,8.0,78
15195,Hetalia: The Beautiful World,"Comedy, Historical, Parody",ONA,20.0,7.98,34960
8479,Hetalia World Series,"Comedy, Historical, Parody",ONA,48.0,7.95,64416
32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8.0,7.88,7999
33446,Huyao Xiao Hongniang: Yue Hong,"Comedy, Romance",ONA,13.0,7.87,1043
33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14.0,7.8,1119
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12.0,7.77,45632
8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1.0,7.73,19991
32668,Noblesse: Awakening,"Action, School, Supernatural, Vampire",ONA,1.0,7.72,28864
33350,Zhen Hun Jie,"Action, Supernatural",ONA,24.0,7.72,2480
14123,Pokemon Black and White 2: Introduction Movie,"Action, Fantasy, Kids",ONA,1.0,7.71,8554
33605,Ling Qi,"Action, Comedy, Magic, Supernatural",ONA,20.0,7.69,2673
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25.0,7.63,70416
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5.0,7.61,38303
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody",ONA,15.0,7.58,15872
33305,Hua Jianghu Zhi Ling Zhu,"Action, Drama, Fantasy, Historical, Martial Arts",ONA,41.0,7.57,171
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35.0,7.56,16942
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26.0,7.5,49
31499,Huyao Xiao Hongniang,"Comedy, Romance",ONA,13.0,7.48,2696
10464,Seitokai no Ichizon Lv.2,"Comedy, Harem, Parody, School",ONA,10.0,7.48,41169
33969,Shuangsheng Lingtan,"Mystery, Psychological",ONA,20.0,7.45,1227
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy,ONA,4.0,7.45,34426
19695,Clover 4/3,"Drama, School",ONA,24.0,7.43,163
10448,Rain Town,Drama,ONA,1.0,7.38,12489
20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",ONA,1.0,7.37,23937
21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74.0,7.35,5359
32323,Aishen Qiaokeli-ing...,"Comedy, Harem, Romance, School",ONA,15.0,7.33,11936
1205,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,6.0,7.33,15565
1299,Flag,"Mecha, Military",ONA,13.0,7.33,10531
15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6.0,7.32,60139
16774,Inferno Cop,"Action, Police",ONA,13.0,7.32,37500
32543,Lu Shidai 2nd Season,"Action, Adventure, Comedy, Game, Parody",ONA,13.0,7.31,740
20505,Kimi to Boku,"Drama, Slice of Life",ONA,1.0,7.3,1276
28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13.0,7.28,11992
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4.0,7.27,11981
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64.0,7.26,9208
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5.0,7.25,17584
30014,Momokuri,"Comedy, Romance, Slice of Life",ONA,26.0,7.25,26147
33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural",ONA,12.0,7.25,83
33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13.0,7.25,61
1215,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3.0,7.23,15203
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26.0,7.22,28097
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1.0,7.22,19762
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",ONA,6.0,7.22,31544
34514,Pokemon Generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18.0,7.21,295
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1.0,8.17,31464
17949,The Everlasting Guilty Crown,Music,Music,1.0,8.0,11663
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1.0,7.64,13985
32633,Nowisee,Music,Music,24.0,7.64,560
9930,Snow Halation,Music,Music,1.0,7.61,8731
1047,On Your Mark,"Drama, Music, Sci-Fi",Music,1.0,7.6,13661
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1.0,7.6,5660
10445,Perfect Day,Music,Music,1.0,7.59,7743
6399,Higashi no Eden: Falling Down,Music,Music,1.0,7.56,9881
10050,Macross F Music Clip Shuu: Nyankuri,Music,Music,1.0,7.47,3010
32953,Koi ni Naritai Aquarium,Music,Music,1.0,7.43,1683
14951,Wonderful Rush,Music,Music,1.0,7.4,6807
31780,Kimi no Kokoro wa Kagayaiteru kai?,Music,Music,1.0,7.35,2762
17901,All Alone With You,"Fantasy, Music",Music,1.0,7.35,7612
11033,"Natsu-iro Egao de 1, 2, Jump!",Music,Music,1.0,7.34,6939
24429,Daze,Music,Music,1.0,7.33,2919
20877,Music S.T.A.R.T!!,Music,Music,1.0,7.33,5729
12637,Mo Gyutto Love de Sekkinchuu!,Music,Music,1.0,7.32,6713
12623,Egomama,Music,Music,1.0,7.29,1471
34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1.0,7.29,2945
12079,Black★Rock Shooter,"Action, Music",Music,1.0,7.29,40641
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8.0,7.27,22213
23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1.0,7.25,1544
6548,Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1.0,7.25,18991
30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1.0,7.24,1242
9733,The TV Show,Music,Music,1.0,7.21,2066
9907,Bokura no Live Kimi to no Life,Music,Music,1.0,7.2,10426
32030,MEMORiES MELODiES,Music,Music,1.0,7.15,699
11487,Sekiranun Graffiti,Music,Music,1.0,7.11,4014
6749,Prince of Tennis: The Band of Princes Film Kick the Future,"Action, Music",Music,1.0,7.1,3826
32700,Heart Realize,Music,Music,1.0,7.09,1626
10720,Korekuraide Utau,Music,Music,1.0,7.09,1395
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,"Mecha, Music",Music,7.0,7.09,13361
30903,Children Record,Music,Music,2.0,7.06,745
32468,Nirvana,Music,Music,1.0,7.06,1760
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Music,1.0,7.06,2408
15673,Tell Your World,Music,Music,1.0,7.05,2630
1890,Clover,"Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1.0,7.02,8524
2274,CLAMP in Wonderland,Music,Music,1.0,6.99,12267
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Movie,1.0,7.64,31747
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1.0,7.62,44030
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49.0,7.63,2409
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53.0,7.63,1744
814,Prince of Tennis: Atobe's Gift,"Comedy, Shounen, Sports",Movie,1.0,7.63,10567
691,Yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",TV,124.0,7.63,6437
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26.0,7.63,3461
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26.0,7.6,27976
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1.0,7.65,29330
10714,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Movie,1.0,7.64,19053
7651,Ningen Shikkaku: Director's Cut-ban,"Drama, Historical, Psychological, Seinen",Movie,1.0,7.64,4292
2608,Wangan Midnight,"Action, Cars, Seinen, Sports",TV,26.0,7.54,10058
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17.0,7.17,107
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.65,29771
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1.0,7.65,8698
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",TV,10.0,7.54,36781
96,Mobile Fighter G Gundam,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49.0,7.62,36338
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",Movie,1.0,7.63,40984
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,132.0,7.63,72
31373,Rudolf to Ippaiattena,"Adventure, Kids",Movie,1.0,7.63,405
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance",Movie,1.0,7.63,4614
14527,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12.0,7.63,66972
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",TV,20.0,7.62,3735
5671,Saki,"Game, School, Slice of Life",TV,25.0,7.57,55970
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51.0,7.6,9431
12149,AKB0048,"Music, Sci-Fi",TV,13.0,7.55,37763
1029,Omoide Poroporo,"Drama, Romance, Slice of Life",Movie,1.0,7.64,39589
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,1.0,7.62,50008
8476,Otome Youkai Zakuro,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13.0,7.6,61957
24655,Date A Live Movie: Mayuri Judgment,"Harem, Romance, Sci-Fi",Movie,1.0,7.56,48673
696,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26.0,7.54,38372
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",TV,34.0,7.48,3057
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,2.0,7.44,29176
19081,Weekender Girl,Music,Music,1.0,6.58,1174
3109,Mei King,"Adventure, Comedy, Fantasy, Hentai",OVA,4.0,6.19,1106
30938,Ijime Juuyon-sai no Message,Drama,OVA,1.0,5.5,38
8682,Television,Horror,ONA,1.0,5.55,322
12321,Thermae Romae,"Comedy, Historical, Seinen",TV,3.0,7.13,13444
3006,Atashin'chi,"Comedy, Slice of Life",TV,330.0,7.39,1524
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8.0,5.0,73
29955,Insomniac,Music,Music,1.0,5.51,108
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",TV,92.0,6.38,79
4189,Winter Sonata,"Drama, Romance",TV,26.0,7.51,13582
5674,Ashita no Yukinojou,"Hentai, Romance, School, Sports",OVA,4.0,5.87,1547
33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10.0,7.0,188
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),"Magic, Shoujo",TV,51.0,6.98,464
32409,Shinmai Maou no Testament Burst Specials,"Comedy, Demons, Ecchi",Special,5.0,7.06,3495
502,Dragon Ball Movie 1: Shen Long no Densetsu,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.05,30279
21569,Pokemon XY: Hakai no Mayu to Diancie,"Adventure, Fantasy, Kids",Movie,1.0,6.75,9290
23903,Tuzki: Love Assassin,"Comedy, Romance",ONA,1.0,6.08,309
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,2.0,6.42,284
6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,"Adventure, Comedy, Fantasy, Kids",Special,1.0,6.78,6907
1949,Mahou no Chocolate,"Drama, Romance",OVA,1.0,5.39,2277
548,Wonderful Days,"Action, Drama, Romance, Sci-Fi",Movie,1.0,7.17,23422
3761,Wanwan Sanjuushi,"Adventure, Historical",TV,26.0,6.78,1277
2836,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",TV,78.0,6.59,1452
20929,Galo Sengen,Music,Music,1.0,6.34,586
22671,Momoya x Peeping Life: Go en Desu yo! II,"Comedy, Slice of Life",ONA,5.0,5.15,169
1248,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1.0,7.02,5564
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1.0,6.13,2852
22205,Be Blues! Ao ni Nare,"Shounen, Sports",ONA,1.0,5.6,154
7058,Uragiri wa Boku no Namae wo Shitteiru,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",TV,24.0,7.43,55040
32789,Answer,"Music, Supernatural, Vampire",Music,1.0,5.44,103
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",TV,12.0,7.09,11143
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50.0,7.38,9559
10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3.0,6.21,2730
5614,Shikkaku Ishi,Hentai,OVA,2.0,5.95,434
17903,Otokogi,Seinen,OVA,3.0,5.83,88
679,Shadow Skill (1996),"Adventure, Drama, Fantasy, Shounen",OVA,3.0,6.75,3210
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243.0,7.28,5330
32762,Circles,Music,Music,1.0,4.79,34
8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",Special,1.0,6.39,2752
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26.0,7.21,4838
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"Harem, Romance",Special,1.0,6.21,6004
20709,Sabagebu!,"Action, Comedy, Military, Shoujo",TV,12.0,7.46,67306
21751,Okusama wa Moto Yariman,Hentai,OVA,2.0,6.83,3390
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,"Drama, Romance, School",Special,1.0,6.85,3526
32778,Ame no Bus Stop-hen,Music,Music,1.0,3.67,74
2912,Ohayo! Spank,"Comedy, Slice of Life",TV,63.0,6.73,981
9385,Rokushin Gattai GodMars (1982),"Action, Mecha, Sci-Fi, Space",Movie,1.0,6.1,304
5889,DragonBlade,"Action, Fantasy",Movie,1.0,5.95,427
2573,Minami no Niji no Lucy,"Adventure, Drama, Slice of Life",TV,50.0,7.05,742
4378,Hininden: Gauss,Hentai,OVA,1.0,5.88,1228
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",OVA,4.0,6.11,48
12955,Cele Kano,Hentai,OVA,2.0,6.36,1947
7053,Fault!!,Hentai,OVA,3.0,7.21,11055
10104,Loups=Garous Picture Drama,"Mystery, Sci-Fi",Special,1.0,5.55,1041
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1.0,6.6,2791
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1.0,7.31,40858
3456,Candy☆Boy: Side Story For Archive,"Romance, School, Shoujo Ai",ONA,1.0,7.02,20294
2182,Robot Carnival,"Fantasy, Sci-Fi",OVA,1.0,7.43,7213
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,4.0,6.7,8535
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1.0,6.54,14564
2704,Kaiketsu Jouki Tanteidan,"Action, Mecha, Mystery, Police",TV,26.0,6.82,2128
32897,Seishun Anime Zenshuu Specials,"Drama, Historical",Special,2.0,5.0,50
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13.0,6.62,3748
25689,Hyakka Ryouran: Samurai After,"Ecchi, Harem",OVA,2.0,6.8,9014
19519,Dream Creator feat. GUMI,Music,Music,1.0,5.98,571
5267,Gamba no Bouken,"Adventure, Kids",TV,26.0,7.16,790
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life",Movie,1.0,7.09,142
13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,"Shounen, Sports",Special,2.0,7.35,2978
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Hentai,OVA,1.0,5.51,371
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1.0,3.79,111
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13.0,7.02,47588
1095,Mobile Police Patlabor: The Movie,"Drama, Mecha, Military, Police",Movie,1.0,7.59,14779
22623,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1.0,6.35,76
30042,Geori-eui Mubeopja,"Action, Martial Arts",Movie,1.0,5.53,179
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",TV,26.0,6.07,160
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1.0,6.6,91
16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2.0,7.35,12922
17409,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",Special,10.0,6.62,17684
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50.0,7.24,887
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",Special,2.0,5.57,60
28827,Doubutsu Tonarigumi,"Comedy, Historical, Kids",Movie,1.0,5.24,131
365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",OVA,1.0,6.68,10926
33190,Planetarian: Hoshi no Hito,Magic,Movie,1.0,7.38,9461
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",TV,13.0,6.73,11531
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,13.0,6.7,16757
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",Movie,1.0,5.93,111
30427,Mr. Empty,Music,Music,1.0,5.01,92
6272,Zakuro Yashiki,Historical,OVA,1.0,6.21,531
1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2.0,6.29,877
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1.0,7.22,3344
8764,Hajime Ningen Gon,"Comedy, Historical",TV,39.0,6.46,129
29745,Korokoro Animal,Kids,TV,60.0,6.0,43
